Driver,Team,LapNumber,LapTime,Position,Stint,TyreLife,Compound,FreshTyre,TrackStatus,PitInTime,PitOutTime,IsAccurate,TrackTemp,AirTemp,Humidity,Rainfall,IsInLap,IsOutLap,IsSC,IsVSC,Year,StartingPosition,LapTimeDelta,LapTime_lag1,LapTime_lag2,LapTime_lag3,PaceVsMedian,FuelLoad,GroudEffectEra,IsRestartLap
HUL,Kick Sauber,14.0,138.607,5.0,2.0,5.0,INTERMEDIATE,True,4,,,False,20.0,17.1,80.0,True,False,False,True,False,2025,19.0,24.792,113.815,107.347,105.789,2.033999999999992,0.7307692307692307,True,True
HUL,Kick Sauber,18.0,124.183,5.0,2.0,9.0,INTERMEDIATE,True,124,,,False,21.7,16.1,85.0,False,False,False,True,False,2025,19.0,-14.423999999999992,138.607,113.815,107.347,-0.9069999999999965,0.6538461538461539,True,True
HUL,Kick Sauber,22.0,109.15,4.0,2.0,13.0,INTERMEDIATE,True,12,,,True,23.1,16.9,81.0,False,False,False,False,False,2025,19.0,-15.033000000000001,124.183,138.607,113.815,-1.3924999999999983,0.5769230769230769,True,True
HUL,Kick Sauber,23.0,105.226,4.0,2.0,14.0,INTERMEDIATE,True,1,,,True,22.8,17.0,81.0,False,False,False,False,False,2025,19.0,-3.9240000000000066,109.15,124.183,138.607,-0.652000000000001,0.5576923076923077,True,False
HUL,Kick Sauber,24.0,103.475,4.0,2.0,15.0,INTERMEDIATE,True,1,,,True,22.9,17.1,80.0,False,False,False,False,False,2025,19.0,-1.7510000000000048,105.226,109.15,124.183,-1.3460000000000036,0.5384615384615384,True,False
HUL,Kick Sauber,25.0,103.716,4.0,2.0,16.0,INTERMEDIATE,True,1,,,True,22.8,17.2,80.0,False,False,False,False,False,2025,19.0,0.24099999999999966,103.475,105.226,109.15,-0.4420000000000073,0.5192307692307693,True,False
HUL,Kick Sauber,26.0,103.905,4.0,2.0,17.0,INTERMEDIATE,True,1,,,True,22.5,17.2,80.0,False,False,False,False,False,2025,19.0,0.18900000000000716,103.716,103.475,105.226,-0.22499999999999432,0.5,True,False
HUL,Kick Sauber,27.0,103.748,4.0,2.0,18.0,INTERMEDIATE,True,1,,,True,22.6,17.2,82.0,False,False,False,False,False,2025,19.0,-0.15699999999999648,103.905,103.716,103.475,0.0,0.4807692307692308,True,False
HUL,Kick Sauber,28.0,103.414,4.0,2.0,19.0,INTERMEDIATE,True,1,,,True,22.8,17.4,82.0,False,False,False,False,False,2025,19.0,-0.3340000000000032,103.748,103.905,103.716,-0.3649999999999949,0.46153846153846156,True,False
HUL,Kick Sauber,29.0,103.643,4.0,2.0,20.0,INTERMEDIATE,True,1,,,True,22.8,17.5,82.0,False,False,False,False,False,2025,19.0,0.2289999999999992,103.414,103.748,103.905,-0.7360000000000042,0.4423076923076923,True,False
HUL,Kick Sauber,30.0,103.379,4.0,2.0,21.0,INTERMEDIATE,True,1,,,True,22.4,17.6,80.0,False,False,False,False,False,2025,19.0,-0.2639999999999958,103.643,103.414,103.748,-1.0090000000000003,0.4230769230769231,True,False
HUL,Kick Sauber,31.0,103.832,4.0,2.0,22.0,INTERMEDIATE,True,1,,,True,23.0,17.7,80.0,False,False,False,False,False,2025,19.0,0.45299999999998875,103.379,103.643,103.414,-0.6770000000000067,0.40384615384615385,True,False
HUL,Kick Sauber,32.0,103.946,4.0,2.0,23.0,INTERMEDIATE,True,1,,,True,23.3,17.9,80.0,False,False,False,False,False,2025,19.0,0.11400000000000432,103.832,103.379,103.643,-0.33100000000000307,0.38461538461538464,True,False
HUL,Kick Sauber,33.0,103.882,4.0,2.0,24.0,INTERMEDIATE,True,1,,,True,23.6,18.0,77.0,False,False,False,False,False,2025,19.0,-0.06399999999999295,103.946,103.832,103.379,-0.18099999999999739,0.36538461538461536,True,False
HUL,Kick Sauber,34.0,103.089,3.0,2.0,25.0,INTERMEDIATE,True,1,,,True,23.3,18.0,73.0,False,False,False,False,False,2025,19.0,-0.7930000000000064,103.882,103.946,103.832,-0.9500000000000028,0.34615384615384615,True,False
HUL,Kick Sauber,35.0,101.463,3.0,2.0,26.0,INTERMEDIATE,True,1,,,True,23.3,18.3,74.0,False,False,False,False,False,2025,19.0,-1.6260000000000048,103.089,103.882,103.946,-1.7750000000000057,0.3269230769230769,True,False
HUL,Kick Sauber,36.0,101.519,3.0,2.0,27.0,INTERMEDIATE,True,1,,,True,23.2,18.5,73.0,False,False,False,False,False,2025,19.0,0.056000000000011596,101.463,103.089,103.882,-0.9969999999999999,0.3076923076923077,True,False
HUL,Kick Sauber,37.0,101.009,3.0,2.0,28.0,INTERMEDIATE,True,1,,,True,23.4,18.5,73.0,False,False,False,False,False,2025,19.0,-0.5100000000000051,101.519,101.463,103.089,-0.840999999999994,0.28846153846153844,True,False
HUL,Kick Sauber,38.0,101.023,3.0,2.0,29.0,INTERMEDIATE,True,1,,,True,24.5,18.6,72.0,False,False,False,False,False,2025,19.0,0.013999999999995794,101.009,101.519,101.463,-1.4339999999999975,0.2692307692307692,True,False
HUL,Kick Sauber,39.0,100.101,3.0,2.0,30.0,INTERMEDIATE,True,1,,,True,24.1,18.7,70.0,False,False,False,False,False,2025,19.0,-0.921999999999997,101.023,101.009,101.519,-1.8379999999999939,0.25,True,False
HUL,Kick Sauber,40.0,100.096,3.0,2.0,31.0,INTERMEDIATE,True,12,,,True,23.6,18.8,70.0,False,False,False,False,False,2025,19.0,-0.0049999999999954525,100.101,101.023,101.009,-2.046999999999997,0.23076923076923078,True,False
HUL,Kick Sauber,41.0,100.716,3.0,2.0,32.0,INTERMEDIATE,True,1,,,True,23.6,18.9,69.0,False,False,False,False,False,2025,19.0,0.6199999999999903,100.096,100.101,101.023,0.04599999999999227,0.21153846153846154,True,False
HUL,Kick Sauber,42.0,98.912,3.0,2.0,33.0,INTERMEDIATE,True,1,0 days 02:18:02.637000,,False,23.5,19.0,69.0,False,True,False,False,False,2025,19.0,-1.8039999999999878,100.716,100.096,100.101,-4.007999999999996,0.19230769230769232,True,False
HUL,Kick Sauber,43.0,121.259,3.0,3.0,1.0,MEDIUM,True,12,,0 days 02:18:32.770000,False,22.8,19.0,68.0,False,False,True,False,False,2025,19.0,22.346999999999994,98.912,100.716,100.096,21.78,0.17307692307692307,True,False
HUL,Kick Sauber,44.0,95.665,3.0,3.0,2.0,MEDIUM,True,12,,,True,23.7,18.9,68.0,False,False,False,False,False,2025,19.0,-25.593999999999994,121.259,98.912,100.716,-0.044999999999987494,0.15384615384615385,True,False
HUL,Kick Sauber,45.0,93.473,3.0,3.0,3.0,MEDIUM,True,1,,,True,24.0,19.0,67.0,False,False,False,False,False,2025,19.0,-2.1920000000000073,95.665,121.259,98.912,-0.32200000000000273,0.1346153846153846,True,False
HUL,Kick Sauber,46.0,92.695,3.0,3.0,4.0,MEDIUM,True,1,,,True,23.8,19.1,66.0,False,False,False,False,False,2025,19.0,-0.7780000000000058,93.473,95.665,121.259,0.1349999999999909,0.11538461538461539,True,False
HUL,Kick Sauber,47.0,91.93,3.0,3.0,5.0,MEDIUM,True,1,,,True,23.6,19.2,67.0,False,False,False,False,False,2025,19.0,-0.7649999999999864,92.695,93.473,95.665,0.10800000000000409,0.09615384615384616,True,False
HUL,Kick Sauber,48.0,91.468,3.0,3.0,6.0,MEDIUM,True,1,,,True,23.6,19.2,67.0,False,False,False,False,False,2025,19.0,-0.4620000000000033,91.93,92.695,93.473,0.6450000000000102,0.07692307692307693,True,False
HUL,Kick Sauber,49.0,91.081,3.0,3.0,7.0,MEDIUM,True,1,,,True,24.4,19.2,68.0,False,False,False,False,False,2025,19.0,-0.38700000000000045,91.468,91.93,92.695,0.2079999999999984,0.057692307692307696,True,False
HUL,Kick Sauber,50.0,90.983,3.0,3.0,8.0,MEDIUM,True,1,,,True,24.4,19.3,65.0,False,False,False,False,False,2025,19.0,-0.09799999999999898,91.081,91.468,91.93,0.04000000000000625,0.038461538461538464,True,False
HUL,Kick Sauber,51.0,90.933,3.0,3.0,9.0,MEDIUM,True,1,,,True,24.6,19.5,65.0,False,False,False,False,False,2025,19.0,-0.04999999999999716,90.983,91.081,91.468,-0.03999999999999204,0.019230769230769232,True,False
HUL,Kick Sauber,52.0,91.705,3.0,3.0,10.0,MEDIUM,True,1,,,True,24.6,19.5,64.0,False,False,False,False,False,2025,19.0,0.7719999999999914,90.933,90.983,91.081,0.021499999999988972,0.0,True,False
LEC,Ferrari,1.0,131.978,15.0,1.0,1.0,MEDIUM,True,126,,0 days 00:56:24.191000,False,24.5,18.5,82.0,False,False,True,False,True,2025,6.0,,,,,19.43950000000001,0.9807692307692307,True,False
LEC,Ferrari,2.0,137.868,15.0,1.0,2.0,MEDIUM,True,6,,,False,24.5,18.4,80.0,False,False,False,False,True,2025,6.0,5.889999999999986,131.978,,,0.04399999999998272,0.9615384615384616,True,True
LEC,Ferrari,3.0,135.872,15.0,1.0,3.0,MEDIUM,True,671,,,False,24.8,18.6,78.0,False,False,False,False,True,2025,6.0,-1.995999999999981,137.868,131.978,,-0.6519999999999868,0.9423076923076923,True,True
LEC,Ferrari,4.0,112.993,15.0,1.0,4.0,MEDIUM,True,12,,,True,24.9,18.6,75.0,False,False,False,False,False,2025,6.0,-22.87900000000002,135.872,137.868,131.978,6.795999999999992,0.9230769230769231,True,True
LEC,Ferrari,5.0,118.458,15.0,1.0,5.0,MEDIUM,True,126,,,False,25.2,18.8,77.0,False,False,False,False,True,2025,6.0,5.465000000000003,112.993,135.872,137.868,7.352000000000004,0.9038461538461539,True,False
LEC,Ferrari,6.0,137.909,15.0,1.0,6.0,MEDIUM,True,6,,,False,24.4,19.1,75.0,False,False,False,False,True,2025,6.0,19.450999999999993,118.458,112.993,135.872,1.2659999999999911,0.8846153846153846,True,True
LEC,Ferrari,7.0,112.542,15.0,1.0,7.0,MEDIUM,True,671,,,False,24.0,19.2,74.0,False,False,False,False,True,2025,6.0,-25.36699999999999,137.909,118.458,112.993,-9.501000000000005,0.8653846153846154,True,True
LEC,Ferrari,8.0,104.73,15.0,1.0,8.0,MEDIUM,True,1,,,True,24.8,19.2,74.0,False,False,False,False,False,2025,6.0,-7.811999999999998,112.542,137.909,118.458,-1.1039999999999992,0.8461538461538461,True,True
LEC,Ferrari,9.0,100.941,15.0,1.0,9.0,MEDIUM,True,1,,,True,24.3,19.2,72.0,False,False,False,False,False,2025,6.0,-3.7890000000000015,104.73,112.542,137.909,-4.938000000000002,0.8269230769230769,True,False
LEC,Ferrari,10.0,100.092,13.0,1.0,10.0,MEDIUM,True,1,0 days 01:15:56.680000,,False,24.1,19.0,74.0,False,True,False,False,False,2025,6.0,-0.8490000000000038,100.941,104.73,112.542,-8.150000000000006,0.8076923076923077,True,False
LEC,Ferrari,11.0,128.576,14.0,2.0,1.0,INTERMEDIATE,True,1,,0 days 01:16:25.769000,False,23.3,18.9,73.0,True,False,True,False,False,2025,6.0,28.483999999999995,100.092,100.941,104.73,18.078999999999994,0.7884615384615384,True,False
LEC,Ferrari,12.0,108.142,14.0,2.0,2.0,INTERMEDIATE,True,1,,,True,21.5,18.5,72.0,True,False,False,False,False,2025,6.0,-20.433999999999997,128.576,100.092,100.941,-2.6440000000000055,0.7692307692307693,True,False
LEC,Ferrari,13.0,120.583,14.0,2.0,3.0,INTERMEDIATE,True,124,,,False,20.5,17.8,77.0,True,False,False,True,False,2025,6.0,12.441000000000003,108.142,128.576,100.092,1.6850000000000023,0.75,True,False
LEC,Ferrari,14.0,135.37,14.0,2.0,4.0,INTERMEDIATE,True,4,,,False,20.0,17.1,80.0,True,False,False,True,False,2025,6.0,14.787000000000006,120.583,108.142,128.576,-1.203000000000003,0.7307692307692307,True,True
LEC,Ferrari,15.0,142.1,14.0,2.0,5.0,INTERMEDIATE,True,4,,,False,20.3,16.3,84.0,True,False,False,True,False,2025,6.0,6.72999999999999,135.37,120.583,108.142,-2.407499999999999,0.7115384615384616,True,True
LEC,Ferrari,18.0,130.334,13.0,2.0,8.0,INTERMEDIATE,True,124,,,False,22.8,16.2,84.0,False,False,False,True,False,2025,6.0,-11.765999999999991,142.1,135.37,120.583,5.244,0.6538461538461539,True,True
LEC,Ferrari,22.0,111.791,12.0,2.0,12.0,INTERMEDIATE,True,12,,,True,23.1,16.9,81.0,False,False,False,False,False,2025,6.0,-18.543000000000006,130.334,142.1,135.37,1.2484999999999928,0.5769230769230769,True,True
LEC,Ferrari,23.0,106.291,12.0,2.0,13.0,INTERMEDIATE,True,1,,,True,22.8,17.0,81.0,False,False,False,False,False,2025,6.0,-5.5,111.791,130.334,142.1,0.4129999999999967,0.5576923076923077,True,False
LEC,Ferrari,24.0,104.821,12.0,2.0,14.0,INTERMEDIATE,True,1,,,True,22.9,17.1,80.0,False,False,False,False,False,2025,6.0,-1.4699999999999989,106.291,111.791,130.334,0.0,0.5384615384615384,True,False
LEC,Ferrari,25.0,104.251,12.0,2.0,15.0,INTERMEDIATE,True,1,,,True,22.7,17.1,81.0,False,False,False,False,False,2025,6.0,-0.5699999999999932,104.821,106.291,111.791,0.09300000000000352,0.5192307692307693,True,False
LEC,Ferrari,26.0,104.13,12.0,2.0,16.0,INTERMEDIATE,True,1,,,True,22.5,17.2,80.0,False,False,False,False,False,2025,6.0,-0.12100000000000932,104.251,104.821,106.291,0.0,0.5,True,False
LEC,Ferrari,27.0,103.878,12.0,2.0,17.0,INTERMEDIATE,True,1,,,True,22.6,17.2,82.0,False,False,False,False,False,2025,6.0,-0.25199999999999534,104.13,104.251,104.821,0.12999999999999545,0.4807692307692308,True,False
LEC,Ferrari,28.0,104.728,12.0,2.0,18.0,INTERMEDIATE,True,1,,,True,22.8,17.4,82.0,False,False,False,False,False,2025,6.0,0.8499999999999943,103.878,104.13,104.251,0.9489999999999981,0.46153846153846156,True,False
LEC,Ferrari,29.0,104.472,12.0,2.0,19.0,INTERMEDIATE,True,1,,,True,22.8,17.5,82.0,False,False,False,False,False,2025,6.0,-0.2560000000000002,104.728,103.878,104.13,0.09299999999998931,0.4423076923076923,True,False
LEC,Ferrari,30.0,104.511,12.0,2.0,20.0,INTERMEDIATE,True,1,,,True,22.4,17.6,80.0,False,False,False,False,False,2025,6.0,0.03900000000000148,104.472,104.728,103.878,0.12299999999999045,0.4230769230769231,True,False
LEC,Ferrari,31.0,104.832,12.0,2.0,21.0,INTERMEDIATE,True,1,,,True,23.0,17.7,80.0,False,False,False,False,False,2025,6.0,0.32099999999999795,104.511,104.472,104.728,0.3229999999999933,0.40384615384615385,True,False
LEC,Ferrari,32.0,105.187,12.0,2.0,22.0,INTERMEDIATE,True,1,,,True,23.5,17.9,80.0,False,False,False,False,False,2025,6.0,0.355000000000004,104.832,104.511,104.472,0.9099999999999966,0.38461538461538464,True,False
LEC,Ferrari,33.0,104.096,12.0,2.0,23.0,INTERMEDIATE,True,1,,,True,23.6,18.0,77.0,False,False,False,False,False,2025,6.0,-1.090999999999994,105.187,104.832,104.511,0.03300000000000125,0.36538461538461536,True,False
LEC,Ferrari,34.0,104.024,12.0,2.0,24.0,INTERMEDIATE,True,1,,,True,23.3,18.0,73.0,False,False,False,False,False,2025,6.0,-0.07200000000000273,104.096,105.187,104.832,-0.015000000000000568,0.34615384615384615,True,False
LEC,Ferrari,35.0,103.415,11.0,2.0,25.0,INTERMEDIATE,True,1,,,True,23.3,18.3,74.0,False,False,False,False,False,2025,6.0,-0.6089999999999947,104.024,104.096,105.187,0.1770000000000067,0.3269230769230769,True,False
LEC,Ferrari,36.0,102.957,11.0,2.0,26.0,INTERMEDIATE,True,1,,,True,23.2,18.5,72.0,False,False,False,False,False,2025,6.0,-0.4580000000000126,103.415,104.024,104.096,0.4409999999999883,0.3076923076923077,True,False
LEC,Ferrari,37.0,102.994,11.0,2.0,27.0,INTERMEDIATE,True,1,,,True,23.4,18.5,73.0,False,False,False,False,False,2025,6.0,0.03700000000000614,102.957,103.415,104.024,1.1440000000000055,0.28846153846153844,True,False
LEC,Ferrari,38.0,102.457,10.0,2.0,28.0,INTERMEDIATE,True,1,,,True,24.5,18.6,72.0,False,False,False,False,False,2025,6.0,-0.5370000000000061,102.994,102.957,103.415,0.0,0.2692307692307692,True,False
LEC,Ferrari,39.0,101.051,8.0,2.0,29.0,INTERMEDIATE,True,12,,,True,23.7,18.7,70.0,False,False,False,False,False,2025,6.0,-1.4059999999999917,102.457,102.994,102.957,-0.887999999999991,0.25,True,False
LEC,Ferrari,40.0,99.633,8.0,2.0,30.0,INTERMEDIATE,True,1,,,True,23.6,18.8,70.0,False,False,False,False,False,2025,6.0,-1.4180000000000064,101.051,102.457,102.994,-2.510000000000005,0.23076923076923078,True,False
LEC,Ferrari,41.0,99.616,8.0,2.0,31.0,INTERMEDIATE,True,1,,,True,23.6,18.9,69.0,False,False,False,False,False,2025,6.0,-0.016999999999995907,99.633,101.051,102.457,-1.054000000000002,0.21153846153846154,True,False
LEC,Ferrari,42.0,102.92,4.0,2.0,32.0,INTERMEDIATE,True,12,0 days 02:18:30.020000,,False,23.2,18.9,68.0,False,True,False,False,False,2025,6.0,3.304000000000002,99.616,99.633,101.051,0.0,0.19230769230769232,True,False
LEC,Ferrari,43.0,141.05,14.0,3.0,4.0,SOFT,False,12,,0 days 02:18:58.818000,False,23.2,19.0,69.0,False,False,True,False,False,2025,6.0,38.13000000000001,102.92,99.616,99.633,41.57100000000001,0.17307692307692307,True,False
LEC,Ferrari,44.0,99.076,14.0,3.0,5.0,SOFT,False,1,,,True,24.0,19.0,67.0,False,False,False,False,False,2025,6.0,-41.97400000000002,141.05,102.92,99.616,3.3659999999999997,0.15384615384615385,True,False
LEC,Ferrari,45.0,93.731,14.0,3.0,6.0,SOFT,False,1,,,True,24.0,19.1,66.0,False,False,False,False,False,2025,6.0,-5.344999999999999,99.076,141.05,102.92,-0.06400000000000716,0.1346153846153846,True,False
LEC,Ferrari,46.0,91.961,14.0,3.0,7.0,SOFT,False,1,,,True,23.6,19.2,67.0,False,False,False,False,False,2025,6.0,-1.769999999999996,93.731,99.076,141.05,-0.5990000000000038,0.11538461538461539,True,False
LEC,Ferrari,47.0,91.557,14.0,3.0,8.0,SOFT,False,1,,,True,23.6,19.2,67.0,False,False,False,False,False,2025,6.0,-0.40399999999999636,91.961,93.731,99.076,-0.26500000000000057,0.09615384615384616,True,False
LEC,Ferrari,48.0,91.274,14.0,3.0,9.0,SOFT,False,1,,,True,23.7,19.1,67.0,False,False,False,False,False,2025,6.0,-0.28300000000000125,91.557,91.961,93.731,0.4510000000000076,0.07692307692307693,True,False
LEC,Ferrari,49.0,91.17,14.0,3.0,10.0,SOFT,False,1,,,True,24.4,19.2,68.0,False,False,False,False,False,2025,6.0,-0.1039999999999992,91.274,91.557,91.961,0.29699999999999704,0.057692307692307696,True,False
LEC,Ferrari,50.0,90.819,14.0,3.0,11.0,SOFT,False,1,,,True,24.4,19.4,64.0,False,False,False,False,False,2025,6.0,-0.3509999999999991,91.17,91.274,91.557,-0.12399999999999523,0.038461538461538464,True,False
LEC,Ferrari,51.0,91.24,14.0,3.0,12.0,SOFT,False,1,,,True,24.6,19.5,65.0,False,False,False,False,False,2025,6.0,0.42099999999999227,90.819,91.17,91.274,0.2669999999999959,0.019230769230769232,True,False
LEC,Ferrari,52.0,91.629,14.0,3.0,13.0,SOFT,False,1,,,True,24.3,19.6,63.0,False,False,False,False,False,2025,6.0,0.38900000000001,91.24,90.819,91.17,-0.054500000000004434,0.0,True,False
NOR,McLaren,1.0,108.196,3.0,1.0,1.0,INTERMEDIATE,True,12,,,False,24.1,18.3,80.0,False,False,False,False,False,2025,3.0,,,,,-4.342500000000001,0.9807692307692307,True,False
NOR,McLaren,2.0,136.245,3.0,1.0,2.0,INTERMEDIATE,True,26,,,False,24.5,18.5,78.0,False,False,False,False,True,2025,3.0,28.049000000000007,108.196,,,-1.5790000000000077,0.9615384615384616,True,False
NOR,McLaren,3.0,137.443,3.0,1.0,3.0,INTERMEDIATE,True,6,,,False,24.8,18.6,78.0,False,False,False,False,True,2025,3.0,1.1980000000000075,136.245,108.196,,0.9190000000000111,0.9423076923076923,True,True
NOR,McLaren,4.0,105.751,3.0,1.0,4.0,INTERMEDIATE,True,6712,,,False,24.8,18.7,75.0,False,False,False,False,True,2025,3.0,-31.692000000000007,137.443,136.245,108.196,-0.44599999999999795,0.9230769230769231,True,True
NOR,McLaren,5.0,105.033,3.0,1.0,5.0,INTERMEDIATE,True,126,,,False,24.9,18.6,75.0,False,False,False,False,True,2025,3.0,-0.7180000000000035,105.751,137.443,136.245,-6.072999999999993,0.9038461538461539,True,True
NOR,McLaren,6.0,139.233,3.0,1.0,6.0,INTERMEDIATE,True,6,,,False,24.4,19.1,75.0,False,False,False,False,True,2025,3.0,34.2,105.033,105.751,137.443,2.5900000000000034,0.8846153846153846,True,True
NOR,McLaren,7.0,123.224,3.0,1.0,7.0,INTERMEDIATE,True,671,,,False,24.0,19.2,74.0,False,False,False,False,True,2025,3.0,-16.009,139.233,105.033,105.751,1.1809999999999974,0.8653846153846154,True,True
NOR,McLaren,8.0,104.869,3.0,1.0,8.0,INTERMEDIATE,True,1,,,True,24.2,19.2,75.0,False,False,False,False,False,2025,3.0,-18.355000000000004,123.224,139.233,105.033,-0.9650000000000034,0.8461538461538461,True,True
NOR,McLaren,9.0,105.595,3.0,1.0,9.0,INTERMEDIATE,True,1,,,True,24.8,19.2,74.0,False,False,False,False,False,2025,3.0,0.7259999999999991,104.869,123.224,139.233,-0.284000000000006,0.8269230769230769,True,False
NOR,McLaren,10.0,105.857,3.0,1.0,10.0,INTERMEDIATE,True,1,,,True,24.1,19.0,74.0,False,False,False,False,False,2025,3.0,0.26200000000000045,105.595,104.869,123.224,-2.385000000000005,0.8076923076923077,True,False
NOR,McLaren,11.0,107.735,2.0,1.0,11.0,INTERMEDIATE,True,1,0 days 01:17:22.431000,,False,23.3,18.9,73.0,True,True,False,False,False,2025,3.0,1.8780000000000001,105.857,105.595,104.869,-2.7620000000000005,0.7884615384615384,True,False
NOR,McLaren,12.0,130.451,4.0,2.0,1.0,INTERMEDIATE,True,1,,0 days 01:17:53.064000,False,21.5,18.5,72.0,True,False,True,False,False,2025,3.0,22.715999999999994,107.735,105.857,105.595,19.664999999999992,0.7692307692307693,True,False
NOR,McLaren,13.0,109.605,3.0,2.0,2.0,INTERMEDIATE,True,12,,,True,20.5,17.8,77.0,True,False,False,False,False,2025,3.0,-20.84599999999999,130.451,107.735,105.857,-9.292999999999992,0.75,True,False
NOR,McLaren,14.0,138.86,3.0,2.0,3.0,INTERMEDIATE,True,14,,,False,20.0,17.1,80.0,True,False,False,True,False,2025,3.0,29.25500000000001,109.605,130.451,107.735,2.287000000000006,0.7307692307692307,True,False
NOR,McLaren,18.0,119.824,3.0,2.0,7.0,INTERMEDIATE,True,124,,,False,21.7,16.1,85.0,False,False,False,True,False,2025,3.0,-19.036000000000016,138.86,109.605,130.451,-5.266000000000005,0.6538461538461539,True,True
NOR,McLaren,22.0,105.339,2.0,2.0,11.0,INTERMEDIATE,True,12,,,True,23.1,16.9,81.0,False,False,False,False,False,2025,3.0,-14.485,119.824,138.86,109.605,-5.203500000000005,0.5769230769230769,True,True
NOR,McLaren,23.0,102.383,2.0,2.0,12.0,INTERMEDIATE,True,1,,,True,22.8,17.0,81.0,False,False,False,False,False,2025,3.0,-2.956000000000003,105.339,119.824,138.86,-3.4950000000000045,0.5576923076923077,True,False
NOR,McLaren,24.0,101.834,2.0,2.0,13.0,INTERMEDIATE,True,1,,,True,22.9,17.0,82.0,False,False,False,False,False,2025,3.0,-0.5489999999999924,102.383,105.339,119.824,-2.9869999999999948,0.5384615384615384,True,False
NOR,McLaren,25.0,102.017,2.0,2.0,14.0,INTERMEDIATE,True,1,,,True,22.8,17.2,80.0,False,False,False,False,False,2025,3.0,0.18299999999999272,101.834,102.383,105.339,-2.1410000000000053,0.5192307692307693,True,False
NOR,McLaren,26.0,102.004,2.0,2.0,15.0,INTERMEDIATE,True,1,,,True,22.5,17.2,80.0,False,False,False,False,False,2025,3.0,-0.012999999999991019,102.017,101.834,102.383,-2.1259999999999906,0.5,True,False
NOR,McLaren,27.0,102.096,2.0,2.0,16.0,INTERMEDIATE,True,1,,,True,22.6,17.2,82.0,False,False,False,False,False,2025,3.0,0.09199999999999875,102.004,102.017,101.834,-1.652000000000001,0.4807692307692308,True,False
NOR,McLaren,28.0,102.362,2.0,2.0,17.0,INTERMEDIATE,True,1,,,True,22.6,17.4,81.0,False,False,False,False,False,2025,3.0,0.26599999999999113,102.096,102.004,102.017,-1.4170000000000016,0.46153846153846156,True,False
NOR,McLaren,29.0,102.634,2.0,2.0,18.0,INTERMEDIATE,True,1,,,True,22.8,17.5,82.0,False,False,False,False,False,2025,3.0,0.27200000000000557,102.362,102.096,102.004,-1.7450000000000045,0.4423076923076923,True,False
NOR,McLaren,30.0,102.403,2.0,2.0,19.0,INTERMEDIATE,True,1,,,True,22.4,17.6,80.0,False,False,False,False,False,2025,3.0,-0.23099999999999454,102.634,102.362,102.096,-1.9849999999999994,0.4230769230769231,True,False
NOR,McLaren,31.0,102.087,2.0,2.0,20.0,INTERMEDIATE,True,1,,,True,22.4,17.7,82.0,False,False,False,False,False,2025,3.0,-0.3160000000000025,102.403,102.634,102.362,-2.421999999999997,0.40384615384615385,True,False
NOR,McLaren,32.0,101.925,2.0,2.0,21.0,INTERMEDIATE,True,1,,,True,23.3,17.9,80.0,False,False,False,False,False,2025,3.0,-0.16200000000000614,102.087,102.403,102.634,-2.352000000000004,0.38461538461538464,True,False
NOR,McLaren,33.0,101.411,2.0,2.0,22.0,INTERMEDIATE,True,1,,,True,23.6,18.0,77.0,False,False,False,False,False,2025,3.0,-0.5139999999999958,101.925,102.087,102.403,-2.652000000000001,0.36538461538461536,True,False
NOR,McLaren,34.0,101.136,2.0,2.0,23.0,INTERMEDIATE,True,1,,,True,23.5,18.0,76.0,False,False,False,False,False,2025,3.0,-0.2750000000000057,101.411,101.925,102.087,-2.903000000000006,0.34615384615384615,True,False
NOR,McLaren,35.0,101.103,2.0,2.0,24.0,INTERMEDIATE,True,1,,,True,23.2,18.2,74.0,False,False,False,False,False,2025,3.0,-0.03300000000000125,101.136,101.411,101.925,-2.135000000000005,0.3269230769230769,True,False
NOR,McLaren,36.0,100.71,2.0,2.0,25.0,INTERMEDIATE,True,1,,,True,23.2,18.5,73.0,False,False,False,False,False,2025,3.0,-0.3930000000000007,101.103,101.136,101.411,-1.8060000000000116,0.3076923076923077,True,False
NOR,McLaren,37.0,100.803,2.0,2.0,26.0,INTERMEDIATE,True,1,,,True,23.2,18.5,72.0,False,False,False,False,False,2025,3.0,0.09300000000000352,100.71,101.103,101.136,-1.046999999999997,0.28846153846153844,True,False
NOR,McLaren,38.0,99.668,2.0,2.0,27.0,INTERMEDIATE,True,1,,,True,23.7,18.5,72.0,False,False,False,False,False,2025,3.0,-1.134999999999991,100.803,100.71,101.103,-2.7889999999999873,0.2692307692307692,True,False
NOR,McLaren,39.0,99.55,2.0,2.0,28.0,INTERMEDIATE,True,1,,,True,24.1,18.7,70.0,False,False,False,False,False,2025,3.0,-0.11800000000000921,99.668,100.803,100.71,-2.388999999999996,0.25,True,False
NOR,McLaren,40.0,99.286,2.0,2.0,29.0,INTERMEDIATE,True,12,,,True,23.7,18.7,70.0,False,False,False,False,False,2025,3.0,-0.2639999999999958,99.55,99.668,100.803,-2.8569999999999993,0.23076923076923078,True,False
NOR,McLaren,41.0,99.297,2.0,2.0,30.0,INTERMEDIATE,True,1,,,True,23.6,18.9,68.0,False,False,False,False,False,2025,3.0,0.01099999999999568,99.286,99.55,99.668,-1.3730000000000047,0.21153846153846154,True,False
